smile,head_pitch,head_roll,head_yaw,gender,age,moustache,beard,sideburns,glasses,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,blurLevel,blurvalue,exposureLevel,exposurevalue,noiseLevel,noisevalue,eyeMakeup,lipMakeup,foreheadOccluded,eyeOccluded,mouthOccluded,bald,invisible
0.0,0.0,-0.7,2.5,male,25.0,0.0,0.3,0.0,NoGlasses,0.015,0.002,0.0,0.0,0.0,0.979,0.002,0.002,medium,0.37,goodExposure,0.57,medium,0.5,False,False,False,False,False,0.03,False
1.0,0.0,0.8,-2.6,male,28.1,0.0,0.4,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.3,goodExposure,0.57,low,0.2,False,False,False,False,False,0.03,False
0.492,0.0,-0.3,-0.3,male,24.8,0.0,0.0,0.0,NoGlasses,0.0,0.013,0.0,0.0,0.492,0.495,0.0,0.0,medium,0.35,goodExposure,0.51,medium,0.35,False,False,False,False,False,0.0,False
1.0,0.0,-0.8,-3.1,male,26.8,0.1,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.46,goodExposure,0.53,low,0.23,True,True,False,False,False,0.01,False
0.633,0.0,-0.6,5.4,female,25.7,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.633,0.366,0.0,0.0,low,0.25,goodExposure,0.65,low,0.24,True,True,False,False,False,0.01,False
1.0,0.0,-1.6,-0.3,female,27.9,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.31,goodExposure,0.64,low,0.16,False,True,False,False,False,0.01,False
0.006,0.0,0.5,-6.0,male,31.1,0.2,0.1,0.1,NoGlasses,0.0,0.002,0.0,0.0,0.006,0.992,0.0,0.0,medium,0.35,goodExposure,0.49,medium,0.51,False,False,False,False,False,0.01,False
0.169,0.0,-1.2,4.4,female,24.0,0.0,0.0,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.169,0.827,0.0,0.0,low,0.18,goodExposure,0.48,low,0.13,False,False,False,False,False,0.01,False
0.954,0.0,0.5,-2.2,male,30.9,0.2,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.954,0.046,0.0,0.0,medium,0.32,goodExposure,0.48,medium,0.45,False,False,False,False,False,0.01,False
0.0,0.0,-0.4,0.0,male,28.4,0.1,0.0,0.0,NoGlasses,0.001,0.0,0.0,0.0,0.0,0.998,0.0,0.0,medium,0.34,goodExposure,0.57,low,0.2,False,False,False,False,False,0.01,False
0.998,0.0,-1.4,2.3,male,29.5,0.4,0.2,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.998,0.001,0.0,0.0,low,0.24,goodExposure,0.62,low,0.07,False,False,False,False,False,0.01,False
1.0,0.0,-0.6,-0.2,male,29.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.6,goodExposure,0.55,low,0.22,True,True,False,False,False,0.01,False
0.0,0.0,-6.6,-4.3,male,45.5,0.0,0.0,0.0,NoGlasses,0.045,0.006,0.002,0.0,0.0,0.491,0.455,0.0,medium,0.28,goodExposure,0.67,low,0.29,False,False,False,False,False,0.18,False
0.0,0.0,-1.8,1.8,male,24.1,0.2,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.22,goodExposure,0.5,low,0.2,False,False,False,False,False,0.01,False
0.947,0.0,0.0,0.1,male,25.2,0.1,0.0,0.1,NoGlasses,0.0,0.001,0.0,0.0,0.947,0.052,0.0,0.0,medium,0.27,goodExposure,0.46,low,0.18,False,False,False,False,False,0.01,False
0.0,0.0,-1.9,2.2,male,24.9,0.2,0.4,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.28,goodExposure,0.6,low,0.17,True,False,False,False,False,0.02,False
1.0,0.0,0.8,-5.6,male,24.9,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.56,goodExposure,0.58,medium,0.64,True,True,False,False,False,0.05,False
0.011,0.0,-0.8,-0.8,male,27.1,0.1,0.4,0.1,NoGlasses,0.0,0.003,0.0,0.0,0.011,0.984,0.001,0.0,medium,0.37,goodExposure,0.55,medium,0.54,False,False,False,False,False,0.03,False
1.0,0.0,-2.8,-1.8,female,25.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.59,goodExposure,0.51,low,0.2,True,True,False,False,False,0.01,False
1.0,0.0,0.0,1.1,male,25.2,0.2,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.43,goodExposure,0.53,medium,0.48,False,False,False,False,False,0.03,False
0.002,0.0,0.1,-2.6,male,30.5,0.3,0.3,0.1,Sunglasses,0.0,0.002,0.0,0.0,0.002,0.996,0.0,0.0,medium,0.44,goodExposure,0.49,low,0.18,False,False,False,False,False,0.01,False
0.999,0.0,-0.4,-3.6,male,29.9,0.3,0.3,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.999,0.001,0.0,0.0,medium,0.44,goodExposure,0.46,low,0.13,True,True,False,False,False,0.01,False
1.0,0.0,-1.2,0.2,female,25.6,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.38,goodExposure,0.63,low,0.2,False,True,False,False,False,0.01,False
0.003,0.0,-0.6,2.3,male,24.8,0.1,0.2,0.1,NoGlasses,0.001,0.013,0.002,0.001,0.003,0.955,0.009,0.015,low,0.18,goodExposure,0.49,low,0.17,False,True,False,False,False,0.01,False
0.0,0.0,-1.2,1.1,male,41.8,0.2,0.0,0.2,NoGlasses,0.0,0.014,0.0,0.0,0.0,0.982,0.003,0.0,medium,0.32,goodExposure,0.35,low,0.27,False,False,False,False,False,0.01,False
0.952,0.0,-1.0,-1.9,male,42.4,0.1,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.952,0.047,0.0,0.0,medium,0.39,goodExposure,0.33,medium,0.49,False,False,False,False,False,0.02,False
0.0,0.0,-1.3,-0.3,male,25.3,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.5,goodExposure,0.63,low,0.23,True,True,False,False,False,0.01,False
1.0,0.0,-1.0,-0.7,male,23.8,0.0,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.55,goodExposure,0.62,low,0.21,True,False,False,False,False,0.01,False
0.0,0.0,-11.7,1.9,female,20.6,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.459,0.54,0.0,medium,0.4,goodExposure,0.42,low,0.0,True,True,False,False,False,0.03,False
0.0,0.0,-0.8,-2.3,female,23.2,0.0,0.0,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.998,0.0,0.0,low,0.19,goodExposure,0.62,low,0.13,False,False,False,False,False,0.0,False
0.018,0.0,-1.1,2.7,female,25.7,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.018,0.98,0.001,0.0,low,0.23,goodExposure,0.53,low,0.01,False,False,False,False,False,0.03,False
1.0,0.0,-0.4,2.4,female,23.2,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.53,goodExposure,0.52,low,0.0,True,True,False,False,False,0.07,False
0.0,0.0,-0.6,-0.3,male,31.0,0.1,0.3,0.3,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,low,0.19,goodExposure,0.46,low,0.06,True,False,False,False,False,0.0,False
1.0,0.0,-0.9,-1.8,male,30.8,0.1,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.32,goodExposure,0.43,low,0.13,True,True,False,False,False,0.0,False
0.0,0.0,-0.7,3.1,male,25.0,0.2,0.3,0.1,ReadingGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,low,0.0,goodExposure,0.47,low,0.03,True,True,False,False,False,0.01,False
0.998,0.0,-1.6,-0.2,male,24.6,0.1,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,medium,0.31,goodExposure,0.48,low,0.22,False,True,False,False,False,0.0,False
1.0,0.0,-1.9,2.2,male,29.1,0.1,0.1,0.0,ReadingGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.0,goodExposure,0.43,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,-0.5,-4.6,male,24.4,0.0,0.0,0.0,NoGlasses,0.0,0.004,0.0,0.0,0.0,0.991,0.004,0.0,medium,0.32,goodExposure,0.55,medium,0.62,False,False,False,False,False,0.01,False
1.0,0.0,-1.9,2.1,male,24.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.7,goodExposure,0.52,low,0.0,False,True,False,False,False,0.02,False
0.0,0.0,-0.5,-1.6,male,28.8,0.0,0.3,0.2,NoGlasses,0.005,0.003,0.0,0.0,0.0,0.989,0.003,0.0,medium,0.29,goodExposure,0.47,medium,0.33,False,False,False,False,False,0.02,False
0.014,0.0,-0.5,2.7,female,24.6,0.0,0.0,0.0,NoGlasses,0.0,0.005,0.0,0.0,0.014,0.978,0.002,0.0,medium,0.29,goodExposure,0.49,medium,0.31,True,False,False,False,False,0.01,False
0.998,0.0,-1.2,0.1,male,27.2,0.0,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.998,0.002,0.0,0.0,medium,0.43,goodExposure,0.44,medium,0.51,False,False,False,False,False,0.02,False
0.0,0.0,-1.2,-2.4,male,24.7,0.2,0.1,0.2,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.49,goodExposure,0.44,high,0.81,False,False,False,False,False,0.01,False
1.0,0.0,-1.5,-0.1,male,25.8,0.1,0.1,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.41,goodExposure,0.41,medium,0.65,False,False,False,False,False,0.03,False
0.0,0.0,-8.1,-2.7,female,31.0,0.0,0.0,0.0,NoGlasses,0.015,0.007,0.0,0.0,0.0,0.948,0.03,0.0,medium,0.73,goodExposure,0.63,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,1.8,-1.3,male,26.6,0.2,0.5,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.38,goodExposure,0.45,medium,0.54,True,False,False,False,False,0.0,False
1.0,0.0,1.1,-4.2,male,26.0,0.0,0.2,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.67,goodExposure,0.43,low,0.0,True,True,False,False,False,0.0,False
0.0,0.0,-0.1,2.6,male,22.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,medium,0.41,goodExposure,0.61,low,0.29,False,False,False,False,False,0.01,False
0.016,0.0,-0.1,1.0,female,28.0,0.0,0.0,0.0,NoGlasses,0.0,0.004,0.0,0.0,0.016,0.98,0.0,0.0,medium,0.33,goodExposure,0.61,medium,0.35,True,True,False,False,False,0.02,False
1.0,0.0,-0.9,0.6,female,32.1,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.25,goodExposure,0.6,low,0.19,True,False,False,False,False,0.07,False
0.002,0.0,-0.1,-2.2,male,28.6,0.2,0.3,0.1,NoGlasses,0.001,0.002,0.0,0.0,0.002,0.994,0.0,0.0,low,0.0,goodExposure,0.72,low,0.0,False,False,False,False,False,0.03,False
1.0,0.0,-0.3,3.9,female,28.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.28,goodExposure,0.6,low,0.0,False,False,False,False,False,0.0,False
0.0,0.0,-0.2,-0.7,male,29.3,0.1,0.3,0.1,ReadingGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.29,goodExposure,0.41,low,0.1,False,True,False,False,False,0.02,False
1.0,0.0,-0.6,1.8,male,25.9,0.2,0.2,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.38,goodExposure,0.4,low,0.22,False,False,False,False,False,0.01,False
0.0,0.0,-0.8,-0.6,male,39.8,0.3,0.2,0.2,ReadingGlasses,0.0,0.002,0.0,0.0,0.0,0.997,0.001,0.0,low,0.03,goodExposure,0.58,low,0.06,False,False,False,False,False,0.01,False
0.953,0.0,-0.6,0.0,male,32.1,0.3,0.3,0.1,NoGlasses,0.0,0.001,0.0,0.0,0.953,0.046,0.0,0.0,medium,0.26,goodExposure,0.58,low,0.22,False,False,False,False,False,0.03,False
0.001,0.0,-6.5,-8.6,female,22.0,0.0,0.0,0.0,NoGlasses,0.001,0.001,0.0,0.001,0.001,0.983,0.001,0.012,low,0.14,goodExposure,0.67,medium,0.51,True,True,False,False,False,0.0,False
0.007,0.0,-1.7,7.6,female,24.5,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.007,0.991,0.0,0.0,medium,0.46,goodExposure,0.35,low,0.0,False,False,False,False,False,0.03,False
1.0,0.0,-0.6,0.0,female,27.3,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.46,goodExposure,0.38,low,0.06,True,True,False,False,False,0.05,False
1.0,0.0,1.0,1.4,male,23.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.35,goodExposure,0.6,medium,0.42,False,False,False,False,False,0.01,False
0.0,0.0,-1.6,-0.1,male,27.7,0.2,0.6,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.3,goodExposure,0.52,medium,0.39,False,True,False,False,False,0.0,False
1.0,0.0,-1.1,-4.1,male,27.7,0.0,0.4,0.3,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.41,goodExposure,0.5,medium,0.58,False,True,False,False,False,0.01,False
0.01,0.0,1.4,-0.6,male,25.6,0.1,0.1,0.2,NoGlasses,0.0,0.004,0.0,0.0,0.01,0.985,0.001,0.0,medium,0.25,goodExposure,0.38,medium,0.39,False,False,False,False,False,0.02,False
0.015,0.0,-0.2,2.2,male,25.0,0.0,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.015,0.984,0.0,0.0,medium,0.4,goodExposure,0.62,low,0.08,False,False,False,False,False,0.06,False
1.0,0.0,-0.1,0.4,male,23.4,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.44,goodExposure,0.63,low,0.13,False,False,False,False,False,0.04,False
0.001,0.0,-0.8,1.6,male,26.3,0.2,0.1,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.001,0.996,0.001,0.0,medium,0.62,goodExposure,0.62,low,0.11,False,True,False,False,False,0.01,False
0.996,0.0,0.5,4.3,male,27.1,0.1,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.996,0.004,0.0,0.0,medium,0.67,goodExposure,0.6,low,0.27,False,False,False,False,False,0.01,False
0.0,0.0,-0.5,-3.1,male,23.0,0.0,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,low,0.24,goodExposure,0.49,low,0.24,False,True,False,False,False,0.01,False
1.0,0.0,0.5,-1.4,male,23.1,0.0,0.1,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.26,goodExposure,0.48,low,0.21,True,True,False,False,False,0.01,False
0.0,0.0,-1.3,1.2,male,23.1,0.1,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.997,0.003,0.0,medium,0.42,goodExposure,0.52,medium,0.37,False,True,False,False,False,0.01,False
1.0,0.0,-0.3,1.4,male,23.3,0.0,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.36,goodExposure,0.52,low,0.27,True,True,False,False,False,0.01,False
0.001,0.0,1.4,0.8,male,29.6,0.0,0.0,0.2,NoGlasses,0.002,0.017,0.0,0.0,0.001,0.979,0.001,0.0,medium,0.38,goodExposure,0.45,medium,0.38,False,False,False,False,False,0.0,False
0.0,0.0,-0.3,1.6,male,24.9,0.0,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,medium,0.34,goodExposure,0.56,medium,0.42,True,True,False,False,False,0.0,False
1.0,0.0,1.9,-2.6,male,25.9,0.1,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.11,goodExposure,0.33,low,0.24,False,False,False,False,False,0.03,False
1.0,0.0,0.6,-0.6,male,25.8,0.0,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.54,goodExposure,0.53,low,0.16,True,True,False,False,False,0.0,False
0.0,0.0,-2.7,1.6,male,31.4,0.2,0.3,0.1,NoGlasses,0.0,0.0,0.0,0.006,0.0,0.867,0.002,0.126,medium,0.38,goodExposure,0.6,low,0.26,False,False,False,False,False,0.01,False
1.0,0.0,-2.0,5.1,male,31.8,0.1,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.43,goodExposure,0.59,medium,0.36,False,False,False,False,False,0.02,False
0.0,0.0,0.5,-1.5,male,27.6,0.3,0.5,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.44,goodExposure,0.54,low,0.19,False,False,False,False,False,0.01,False
1.0,0.0,1.7,-1.4,male,27.6,0.3,0.3,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.51,goodExposure,0.54,low,0.14,False,True,False,False,False,0.0,False
0.208,0.0,-0.4,2.2,female,20.7,0.0,0.0,0.0,NoGlasses,0.0,0.005,0.0,0.0,0.208,0.786,0.0,0.0,medium,0.34,goodExposure,0.54,low,0.13,False,False,False,False,False,0.01,False
1.0,0.0,1.6,-4.0,female,21.0,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.31,goodExposure,0.56,low,0.11,True,True,False,False,False,0.01,False
0.0,0.0,1.0,-1.9,male,34.8,0.5,0.4,0.2,NoGlasses,0.001,0.003,0.0,0.0,0.0,0.993,0.003,0.0,medium,0.47,goodExposure,0.6,medium,0.5,True,False,False,False,False,0.98,False
1.0,0.0,0.6,-3.3,male,38.7,0.4,0.2,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.46,goodExposure,0.59,low,0.0,False,False,False,False,False,0.96,False
1.0,0.0,2.8,-4.4,male,29.7,0.0,0.0,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.25,goodExposure,0.44,low,0.14,False,False,False,False,False,0.0,False
0.0,0.0,-1.3,3.2,male,24.2,0.1,0.4,0.2,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.999,0.0,0.0,medium,0.43,goodExposure,0.46,medium,0.53,False,False,False,False,False,0.01,False
0.0,0.0,-2.1,-0.2,male,23.2,0.1,0.2,0.0,NoGlasses,0.001,0.001,0.0,0.0,0.0,0.993,0.005,0.0,medium,0.35,goodExposure,0.67,medium,0.42,True,False,False,False,False,0.01,False
1.0,0.0,-2.5,1.2,male,24.0,0.1,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.56,goodExposure,0.65,medium,0.32,True,True,False,False,False,0.01,False
0.549,0.0,0.4,-4.9,male,27.3,0.3,0.1,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.549,0.45,0.0,0.0,medium,0.56,goodExposure,0.52,high,0.72,False,False,False,False,False,0.02,False
1.0,0.0,0.2,-7.6,male,27.0,0.1,0.1,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.6,goodExposure,0.51,high,0.75,False,False,False,False,False,0.05,False
0.111,0.0,0.8,-2.3,male,26.1,0.0,0.1,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.111,0.888,0.0,0.0,medium,0.26,goodExposure,0.56,medium,0.37,True,True,False,False,False,0.01,False
1.0,0.0,0.2,-0.5,male,24.9,0.0,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.29,goodExposure,0.57,low,0.16,False,False,False,False,False,0.01,False
0.0,0.0,-0.2,2.5,male,25.9,0.1,0.3,0.2,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,medium,0.33,goodExposure,0.64,medium,0.31,False,False,False,False,False,0.01,False
1.0,0.0,0.4,2.7,male,24.5,0.0,0.2,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.38,goodExposure,0.64,low,0.1,False,True,False,False,False,0.01,False
0.0,0.0,0.0,2.6,male,26.2,0.2,0.2,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,medium,0.42,goodExposure,0.6,medium,0.51,False,False,False,False,False,0.02,False
1.0,0.0,-0.5,-1.1,male,27.7,0.2,0.3,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.61,goodExposure,0.59,medium,0.57,False,False,False,False,False,0.02,False
1.0,0.0,-0.1,0.9,male,23.8,0.1,0.2,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.38,goodExposure,0.43,medium,0.39,False,False,False,False,False,0.01,False
0.007,0.0,-0.8,-0.9,female,17.0,0.0,0.0,0.0,NoGlasses,0.0,0.004,0.0,0.0,0.007,0.986,0.003,0.0,medium,0.37,goodExposure,0.53,low,0.15,True,False,False,False,False,0.01,False
0.937,0.0,0.3,-5.7,female,23.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.937,0.063,0.0,0.0,low,0.03,goodExposure,0.45,low,0.0,True,True,False,False,False,0.02,False
1.0,0.0,0.4,-3.1,female,23.1,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.08,goodExposure,0.42,low,0.0,True,True,False,False,False,0.02,False
0.178,0.0,-1.9,5.1,male,26.3,0.0,0.2,0.0,NoGlasses,0.001,0.029,0.003,0.0,0.178,0.776,0.013,0.0,medium,0.52,goodExposure,0.7,medium,0.31,False,False,False,False,False,0.02,False
1.0,0.0,-0.8,1.1,male,27.4,0.1,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.46,goodExposure,0.68,low,0.24,True,False,False,False,False,0.04,False
0.0,0.0,-2.5,3.8,male,36.3,0.7,0.7,0.5,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.995,0.001,0.003,low,0.2,goodExposure,0.63,low,0.25,False,False,False,False,False,0.0,False
0.0,0.0,-0.5,-0.9,male,24.8,0.0,0.1,0.0,NoGlasses,0.0,0.002,0.0,0.0,0.0,0.996,0.001,0.0,medium,0.3,goodExposure,0.48,medium,0.34,True,False,False,False,False,0.01,False
1.0,0.0,-1.2,-1.0,male,25.0,0.0,0.1,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.34,goodExposure,0.44,low,0.29,True,True,False,False,False,0.0,False
0.0,0.0,-0.6,-0.3,female,22.4,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low,0.11,goodExposure,0.54,medium,0.31,True,True,False,False,False,0.02,False
1.0,0.0,0.0,-1.6,female,23.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.36,goodExposure,0.58,medium,0.45,True,True,False,False,False,0.04,False
0.0,0.0,-2.3,6.5,female,18.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.983,0.017,0.0,low,0.16,goodExposure,0.6,low,0.0,True,False,False,False,False,0.01,False
0.0,0.0,-1.7,0.2,male,34.6,0.6,0.6,0.3,NoGlasses,0.001,0.0,0.0,0.0,0.0,0.999,0.0,0.0,medium,0.36,goodExposure,0.38,medium,0.4,False,False,False,False,False,0.02,False
0.0,0.0,0.0,1.5,female,26.1,0.0,0.0,0.0,NoGlasses,0.0,0.001,0.0,0.0,0.0,0.998,0.001,0.0,low,0.01,goodExposure,0.57,low,0.0,True,False,False,False,False,0.01,False
1.0,0.0,-1.7,-1.4,female,17.1,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.37,goodExposure,0.56,low,0.0,True,False,False,False,False,0.0,False
1.0,0.0,-0.6,2.4,female,28.7,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,low,0.19,goodExposure,0.59,low,0.0,True,True,False,False,False,0.01,False
0.0,0.0,0.4,-3.8,male,24.0,0.2,0.1,0.2,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.976,0.024,0.0,medium,0.4,goodExposure,0.55,low,0.24,False,False,False,False,False,0.0,False
1.0,0.0,-0.1,-0.6,male,25.3,0.1,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.52,goodExposure,0.53,medium,0.51,True,True,False,False,False,0.0,False
0.989,0.0,-4.4,4.7,female,15.9,0.0,0.0,0.0,NoGlasses,0.0,0.008,0.0,0.0,0.989,0.003,0.0,0.0,low,0.0,goodExposure,0.43,low,0.0,True,False,False,False,False,0.01,False
0.0,0.0,-1.5,-1.3,male,22.5,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,medium,0.31,goodExposure,0.51,low,0.16,False,False,False,False,False,0.01,False
1.0,0.0,-1.3,2.2,male,21.7,0.0,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,high,0.81,goodExposure,0.5,low,0.0,False,False,False,False,False,0.01,False
0.018,0.0,-0.2,-3.4,male,25.6,0.1,0.0,0.2,NoGlasses,0.0,0.007,0.0,0.0,0.018,0.975,0.0,0.0,medium,0.38,goodExposure,0.6,medium,0.33,False,False,False,False,False,0.0,False
1.0,0.0,-2.2,1.9,male,25.8,0.0,0.0,0.0,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.66,goodExposure,0.58,medium,0.38,False,False,False,False,False,0.02,False
0.958,0.0,-1.1,-3.4,male,38.5,0.5,0.4,0.3,NoGlasses,0.0,0.0,0.0,0.0,0.958,0.042,0.0,0.0,medium,0.4,goodExposure,0.38,medium,0.4,False,False,False,False,False,0.02,False
0.0,0.0,-1.1,-1.7,male,22.9,0.0,0.0,0.1,NoGlasses,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,medium,0.41,goodExposure,0.5,medium,0.38,True,False,False,False,False,0.01,False
1.0,0.0,-2.0,-1.1,male,22.3,0.0,0.0,0.2,NoGlasses,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,medium,0.28,goodExposure,0.47,low,0.22,False,True,False,False,False,0.01,False
